chain_nr iter_nr ev_id lat lon depth time
0 190 19720328 53.583137 66.626172 9.4254 70604459.6643
0 190 19720816 21.245650 76.428929 34.8100 82782720.8295
1 190 19680929 36.502245 83.892050 21.9822 -39644415.7818
1 190 19690723 27.084723 38.347373 22.2359 -13986908.4615
1 190 19710425 33.035579 55.499474 11.9179 41398371.7509
1 190 19711129 49.865963 62.130962 20.8225 60243080.9049
1 190 19720328 36.508621 75.322944 25.7231 70604581.6160
1 190 19720816 51.952473 82.202258 9.4021 82782923.5643
2 190 19680929 32.920269 51.418376 4.9818 -39644205.2769
2 190 19690723 24.664495 90.728138 25.2640 -13986830.2430
2 190 19710425 53.480376 71.991425 20.7380 41398447.8457
2 190 19711129 63.014565 11.689137 6.2087 60242788.8110
2 190 19720328 46.530447 65.845408 11.4222 70604534.8892
2 190 19720816 44.362209 64.033148 9.2610 82782894.2624
3 190 19680929 26.216793 69.177286 23.7611 -39644390.4664
3 190 19690723 37.545320 52.322205 24.4406 -13986664.9807
3 190 19710425 34.115946 60.201337 28.5595 41398365.8231
3 190 19711129 57.712242 78.787768 25.1114 60243095.9331
3 190 19720328 60.655448 47.456769 32.2801 70604853.1572
3 190 19720816 26.329948 78.539212 33.1193 82782856.4095
0 200 19680929 39.001427 50.095641 6.8678 -39644085.3598
0 200 19690723 37.648464 49.883642 28.6087 -13986712.9607
0 200 19710425 32.333391 67.004945 20.8713 41398469.4925
0 200 19711129 60.201307 72.726040 20.5614 60242891.2479
0 200 19720328 53.908414 66.549885 31.1876 70604453.1302
0 200 19720816 22.467958 75.088612 22.5471 82782815.7634
1 200 19680929 36.860550 85.382340 0.6498 -39644453.3452
1 200 19690723 25.910762 38.107657 25.8744 -13986745.2626
1 200 19710425 33.584431 54.271508 33.3457 41398258.0357
1 200 19711129 49.810105 62.770379 31.1209 60243214.3603
1 200 19720328 30.088012 67.419068 4.5025 70604582.3070
1 200 19720816 52.854022 82.892814 12.1354 82783015.8242
2 200 19680929 33.057198 52.021366 0.6905 -39644158.8601
2 200 19690723 43.324256 88.752034 17.6615 -13986921.2840
2 200 19710425 53.480376 71.991425 23.1670 41398447.7733
2 200 19711129 62.199704 11.016814 6.2087 60242792.6964
2 200 19720328 46.487664 65.774988 23.3705 70604532.5528
2 200 19720816 44.314732 63.749425 6.5497 82783007.0886
3 200 19680929 26.413308 68.705990 20.9872 -39644072.3777
3 200 19690723 37.859502 52.007068 15.3486 -13986722.4645
3 200 19710425 34.786450 54.440574 33.4349 41398470.0897
3 200 19711129 57.984379 79.509118 3.4073 60242900.1970
3 200 19720328 60.665732 47.276364 26.8537 70604579.7005
3 200 19720816 25.180123 69.705903 27.2640 82782981.8929
0 210 19680929 39.419579 50.077673 4.9627 -39644222.3346
0 210 19690723 37.670339 50.043692 0.2488 -13986550.1183
0 210 19710425 31.992857 66.541286 20.8713 41398469.4925
0 210 19711129 60.242349 72.575216 19.4704 60242913.6794
0 210 19720328 54.236010 66.971981 22.8012 70604753.7790
0 210 19720816 22.073073 74.884274 15.0279 82782906.8163
1 210 19680929 36.901986 85.281801 20.7787 -39644127.9911
1 210 19690723 26.394501 37.330842 14.5987 -13986579.4924
1 210 19710425 33.497478 54.023122 0.7187 41398390.4476
1 210 19711129 50.021476 63.062099 34.4741 60243096.3841
1 210 19720328 32.756853 62.168008 19.0551 70604709.1948
1 210 19720816 53.575940 73.517984 22.1182 82783194.4871
2 210 19680929 35.080187 50.999719 0.2216 -39644217.3489
2 210 19690723 43.708179 88.543987 13.4703 -13986848.2905
2 210 19710425 53.415983 71.890912 20.6033 41398449.2712
2 210 19711129 62.474188 11.530541 14.0464 60243164.9565
2 210 19720328 47.688584 65.184772 6.7540 70604456.9741
2 210 19720816 43.650266 63.417428 10.0057 82783132.5392
3 210 19680929 25.787704 69.023173 25.5535 -39644328.2196
3 210 19690723 37.354447 52.192725 31.4175 -13986662.5888
3 210 19710425 34.707643 54.376421 33.4349 41398469.6326
3 210 19711129 57.462484 78.432842 28.6377 60243146.3187
3 210 19720328 60.804339 47.228877 3.2852 70604844.3445
3 210 19720816 24.849401 70.140147 8.9578 82782984.1911
0 220 19680929 39.411882 49.652417 0.8630 -39644040.5625
0 220 19690723 37.047663 50.095417 6.9921 -13986696.8297
0 220 19710425 32.193252 65.883432 20.8713 41398469.4925
0 220 19711129 60.190525 72.406945 7.1734 60242934.9035
0 220 19720328 54.346823 66.835771 34.6682 70604684.8357
0 220 19720816 21.362502 72.820061 23.0392 82783038.9163
1 220 19680929 36.245181 85.108996 1.5227 -39644354.6812
1 220 19690723 26.071246 37.398606 23.7872 -13986569.1843
1 220 19710425 33.408969 54.570075 16.8851 41398533.3622
1 220 19711129 49.036623 66.076618 11.0527 60243065.0449
1 220 19720328 32.759689 62.079210 2.4420 70604696.7241
1 220 19720816 53.684611 74.156739 14.7617 82783165.4708
2 220 19680929 35.431062 50.855083 12.3670 -39644174.6347
2 220 19690723 44.349156 88.606613 32.3741 -13986860.0444
2 220 19710425 53.422742 71.851404 3.1596 41398449.9156
2 220 19711129 62.847061 10.645986 6.0883 60242797.9144
2 220 19720328 47.376859 65.062303 25.6434 70604408.6773
2 220 19720816 43.276569 63.817781 28.8070 82783012.1180
3 220 19680929 26.309279 69.279678 2.8277 -39644164.1486
3 220 19690723 43.382219 53.813662 6.8916 -13986591.3702
3 220 19710425 34.682029 54.007451 33.3489 41398465.9204
3 220 19711129 54.016957 80.957061 22.6471 60242929.8069
3 220 19720328 60.674510 46.985239 14.3336 70604574.6412
3 220 19720816 25.107858 70.179245 8.1394 82782991.8031
0 230 19680929 39.592312 49.993463 26.7010 -39644215.4916
0 230 19690723 37.458629 49.863696 29.2919 -13986483.7984
0 230 19710425 32.270216 65.877793 20.8713 41398469.4892
0 230 19711129 59.600319 67.887283 29.2832 60243117.3696
0 230 19720328 53.866197 66.293353 13.5975 70604404.1726
0 230 19720816 21.327317 72.688108 26.6807 82783028.2176
1 230 19680929 35.864910 85.208157 16.0362 -39644313.4442
1 230 19690723 25.889697 37.600032 21.6614 -13986725.2392
1 230 19710425 33.559813 54.161376 1.2601 41398317.7930
1 230 19711129 48.852345 66.142943 33.7693 60243277.6361
1 230 19720328 33.445437 63.189736 24.7828 70604484.4431
1 230 19720816 53.889792 73.751031 5.1129 82782949.9438
2 230 19680929 35.518551 50.270800 14.9438 -39644130.3523
2 230 19690723 44.339967 88.748950 8.9508 -13986939.6954
2 230 19710425 53.187978 71.982240 11.6504 41398455.9269
2 230 19711129 63.247745 8.143171 6.0883 60242751.2505
2 230 19720328 44.092053 69.927319 21.9717 70604456.4582
2 230 19720816 43.510736 63.363127 19.3642 82782947.8145
3 230 19680929 24.634578 67.249762 34.2084 -39644215.3556
3 230 19690723 43.605286 54.475120 29.8483 -13986761.2273
3 230 19710425 34.935268 57.249767 31.8600 41398436.4850
3 230 19711129 54.631878 82.090376 29.4461 60243147.6211
3 230 19720328 60.663825 47.932722 21.3609 70604616.6845
3 230 19720816 28.368830 79.577113 16.3970 82782934.4573
0 240 19680929 39.495037 49.193763 28.1713 -39644004.5358
0 240 19690723 43.607557 49.391234 19.8131 -13986612.2802
0 240 19710425 32.466216 66.192497 20.8713 41398469.5112
0 240 19711129 59.990551 68.336629 15.1232 60243058.7343
0 240 19720328 53.262226 66.943154 22.0718 70604610.6507
0 240 19720816 24.991551 72.349385 28.2965 82782896.9706
1 240 19680929 36.138317 85.591685 7.1794 -39644318.0614
1 240 19690723 25.779868 37.046931 17.0411 -13986818.6098
1 240 19710425 32.003199 53.601629 1.2294 41398424.6096
1 240 19711129 49.123397 65.939710 32.9912 60242855.4508
1 240 19720328 33.547824 63.369788 7.9848 70604600.5411
1 240 19720816 54.058275 72.597774 17.0461 82782869.0678
2 240 19680929 35.199018 50.202021 21.1585 -39644088.5233
2 240 19690723 44.288250 85.986423 15.5209 -13986787.9553
2 240 19710425 52.983497 71.560099 3.0231 41398454.2164
2 240 19711129 64.902364 11.589132 6.0883 60243086.8084
2 240 19720328 43.902387 69.767582 21.3058 70604402.3735
2 240 19720816 43.396188 64.721151 27.2364 82782972.8124
3 240 19680929 24.416625 67.010608 4.9099 -39644236.6640
3 240 19690723 43.494386 54.752656 30.3743 -13986636.2590
3 240 19710425 34.415273 57.585283 34.6193 41398469.4944
3 240 19711129 54.432095 82.234918 14.2968 60243025.6809
3 240 19720328 61.114045 47.990332 11.4326 70604703.2740
3 240 19720816 27.989183 78.824253 23.5393 82782941.8700
0 250 19680929 39.354891 48.563728 9.9971 -39644016.1729
0 250 19690723 42.540192 51.504775 31.6076 -13986484.6393
0 250 19710425 32.637493 65.766851 17.1667 41398455.3243
0 250 19711129 59.973140 68.744639 27.4416 60242752.4085
0 250 19720328 53.104121 67.388073 0.9866 70604519.6619
0 250 19720816 23.025816 71.353893 6.8481 82782939.3863
1 250 19680929 36.579091 83.695812 17.1309 -39644386.4504
1 250 19690723 26.976138 35.936652 8.4840 -13986736.2845
1 250 19710425 28.434615 51.676552 2.7975 41398357.0942
1 250 19711129 49.501372 65.937452 16.3487 60243103.9089
1 250 19720328 31.740811 62.462323 10.5196 70604342.6271
1 250 19720816 54.095155 72.697577 34.7006 82782829.0742
2 250 19680929 34.864817 49.665679 31.4083 -39644171.2762
2 250 19690723 44.234174 85.710344 23.1346 -13986858.1963
2 250 19710425 52.939111 71.646710 34.7435 41398452.1559
2 250 19711129 65.334498 11.260420 6.0883 60242692.1555
2 250 19720328 43.825270 69.638811 25.2968 70604377.7637
2 250 19720816 43.208419 64.706080 26.3312 82782969.2691
3 250 19680929 24.671161 67.186885 19.0246 -39644084.5181
3 250 19690723 43.736904 55.259399 19.6886 -13986531.3645
3 250 19710425 33.501900 54.697061 34.6193 41398469.4964
3 250 19711129 54.439956 82.069958 5.9832 60242953.5714
3 250 19720328 61.229847 48.214449 31.0726 70604495.9428
3 250 19720816 27.966275 78.666206 34.4434 82782946.1978
0 260 19680929 39.263796 48.256470 10.4236 -39644202.6228
0 260 19690723 42.524831 51.352909 6.8437 -13986584.6444
0 260 19710425 32.936704 65.505694 5.4920 41398466.8560
0 260 19711129 71.281418 59.753081 33.7449 60243034.7163
0 260 19720328 52.321250 70.177711 0.5472 70604584.6493
0 260 19720816 23.271719 71.671597 26.2483 82783119.4210
1 260 19680929 37.498426 83.800845 23.7647 -39644277.7128
1 260 19690723 25.878456 37.251827 15.6375 -13986790.8316
1 260 19710425 28.332933 51.165194 6.5243 41398319.1362
1 260 19711129 44.971142 79.341506 30.9229 60243052.0447
1 260 19720328 31.899905 62.172952 23.7247 70604789.0792
1 260 19720816 54.058292 73.343249 33.4404 82783063.3906
2 260 19680929 35.198133 50.256511 30.1797 -39644173.9876
2 260 19690723 44.236772 85.264966 27.0873 -13986818.8009
2 260 19710425 53.053392 71.783777 13.9577 41398451.8887
2 260 19711129 66.462149 9.514038 6.0883 60242736.3245
2 260 19720328 43.627317 70.534849 31.4896 70604468.0745
2 260 19720816 42.722076 65.207226 9.2047 82782901.8062
3 260 19680929 24.259603 67.072450 13.4186 -39644396.1155
3 260 19690723 43.957260 54.753933 18.3962 -13986618.8437
3 260 19710425 33.086285 54.920197 26.8217 41398470.3614
3 260 19711129 54.984993 82.756561 31.5485 60242767.2465
3 260 19720328 61.027440 47.185144 28.1290 70604663.0131
3 260 19720816 27.875801 78.784968 4.7330 82782946.4654
0 270 19680929 39.460002 48.115464 34.2804 -39644009.8419
0 270 19690723 42.762840 50.949519 34.0538 -13986577.6848
0 270 19710425 31.367061 65.526411 5.4920 41398469.2533
0 270 19711129 71.304751 58.570816 10.9918 60242893.1948
0 270 19720328 52.569646 70.148784 19.3079 70604438.5747
0 270 19720816 22.651068 71.338904 23.7141 82783144.9889
1 270 19680929 34.389300 82.655800 8.4534 -39644008.2016
1 270 19690723 25.833856 37.194781 4.2197 -13986719.7436
1 270 19710425 27.726489 51.084267 19.4091 41398389.4017
1 270 19711129 44.791256 79.973151 5.2083 60242820.2786
1 270 19720328 33.021211 66.000820 32.5894 70604534.3583
1 270 19720816 55.466252 74.957027 27.5964 82782922.2512
2 270 19680929 35.240782 51.410117 33.5865 -39644153.6214
2 270 19690723 44.299883 84.850479 24.3220 -13986814.5912
2 270 19710425 53.396825 72.195206 15.0815 41398390.1500
2 270 19711129 67.082278 10.591095 6.0883 60242731.3479
2 270 19720328 46.962684 67.407955 6.6865 70604432.5919
2 270 19720816 42.498293 66.030866 29.5702 82782914.7288
3 270 19680929 26.388659 70.154909 18.1168 -39644320.8031
3 270 19690723 43.805212 54.774580 13.7692 -13986660.3452
3 270 19710425 35.264161 57.034077 26.8217 41398469.4743
3 270 19711129 60.191079 79.403589 16.8963 60242808.6753
3 270 19720328 61.497625 46.362807 19.8816 70604635.0060
3 270 19720816 27.434288 79.526726 20.3630 82782943.3353
0 280 19680929 35.585965 47.180838 23.3877 -39644102.4994
0 280 19690723 42.970010 50.695138 3.0302 -13986608.1970
0 280 19710425 31.379060 65.125784 33.3355 41398470.0951
0 280 19711129 71.595237 59.148226 3.3910 60243130.6497
0 280 19720328 52.310789 70.937842 16.6316 70604608.3233
0 280 19720816 29.178050 75.403989 12.0596 82782922.0781
1 280 19680929 33.788749 83.128283 12.4060 -39644314.5520
1 280 19690723 25.777156 37.568938 24.8237 -13987043.3361
1 280 19710425 27.902705 51.983172 34.5424 41398163.0143
1 280 19711129 44.890909 78.718796 16.1097 60243081.1723
1 280 19720328 32.739004 65.843105 22.2305 70604603.9547
1 280 19720816 55.758272 74.760737 15.1607 82782976.6355
2 280 19680929 34.896350 50.962934 21.7142 -39644346.1126
2 280 19690723 44.533887 83.659208 29.5582 -13986806.0896
2 280 19710425 53.453078 72.892962 34.0293 41398450.3919
2 280 19711129 66.963913 9.469097 2.4374 60243030.7659
2 280 19720328 46.446739 67.543344 34.5883 70604576.2072
2 280 19720816 40.629041 67.560881 28.9954 82783015.9400
3 280 19680929 25.883487 70.537338 13.8198 -39644432.4230
3 280 19690723 43.191936 55.783154 28.6286 -13986923.4545
3 280 19710425 35.062962 56.802913 26.8217 41398469.4819
3 280 19711129 60.213723 79.330373 29.1637 60242934.2531
3 280 19720328 65.546620 43.645086 27.7651 70604457.3119
3 280 19720816 27.131732 79.262444 33.2799 82783121.1981
0 290 19680929 35.439387 46.624606 18.6514 -39644023.4059
0 290 19690723 42.862956 50.382973 14.6893 -13986732.0274
0 290 19710425 31.655084 64.825265 33.3355 41398472.2760
0 290 19711129 71.340388 59.334372 26.7307 60243035.4965
0 290 19720328 52.149693 71.100509 5.3225 70604564.5609
0 290 19720816 28.834960 75.326095 22.8323 82782997.8331
1 290 19680929 34.272978 82.935116 13.9490 -39644198.6959
1 290 19690723 25.460029 37.728690 12.3413 -13986840.0707
1 290 19710425 28.286507 52.009920 16.8755 41398291.5162
1 290 19711129 42.809699 76.368185 10.5029 60242892.6436
1 290 19720328 32.610503 64.930945 6.5095 70604373.7312
1 290 19720816 56.189418 75.599067 32.9373 82783136.7173
2 290 19680929 36.910818 51.395382 0.9030 -39644118.3429
2 290 19690723 43.838199 82.970537 17.9035 -13986725.8345
2 290 19710425 52.428868 69.403551 4.7588 41398453.2736
2 290 19711129 66.830660 10.287869 4.1031 60243064.6810
2 290 19720328 46.470977 66.213378 27.1352 70604533.5507
2 290 19720816 40.690379 66.963244 23.8152 82783143.6503
3 290 19680929 27.317790 69.177685 27.7133 -39644079.7526
3 290 19690723 43.488264 55.760134 13.6198 -13986829.2313
3 290 19710425 35.340255 56.900305 26.8217 41398469.4919
3 290 19711129 60.661978 79.350276 9.3932 60243266.0742
3 290 19720328 65.339109 44.171428 10.6462 70604751.0846
3 290 19720816 27.120376 79.283438 28.9680 82782692.9322
0 300 19680929 37.143242 47.867708 18.8922 -39644030.3794
0 300 19690723 42.019239 54.332986 26.6318 -13986708.2821
0 300 19710425 29.296960 64.553197 30.3260 41398469.3652
0 300 19711129 70.846326 61.757230 34.7616 60242962.7412
0 300 19720328 51.030251 71.446702 20.1763 70604662.9666
0 300 19720816 28.228282 75.551328 17.8900 82783015.6519
1 300 19680929 34.243784 82.688015 4.3029 -39644436.9635
1 300 19690723 21.769793 32.931287 0.4530 -13986890.7885
1 300 19710425 28.129245 52.453536 22.3564 41398489.1858
1 300 19711129 42.874988 76.661502 28.1038 60242951.7248
1 300 19720328 27.785805 69.036405 29.3191 70604441.7701
1 300 19720816 53.230435 72.190746 16.3694 82783182.5374
2 300 19680929 36.681148 46.860155 28.7031 -39644262.1945
2 300 19690723 43.303193 81.302964 34.3606 -13986934.4763
2 300 19710425 52.220066 69.252895 5.0637 41398449.2357
2 300 19711129 66.470609 10.245276 5.8760 60243048.0371
2 300 19720328 45.941341 65.626599 28.3305 70604508.1336
2 300 19720816 40.757222 67.614679 2.1412 82783009.2786
3 300 19680929 27.616359 68.788563 4.5096 -39644183.7935
3 300 19690723 43.071544 56.044957 0.9752 -13986676.2650
3 300 19710425 35.038712 57.128179 26.8217 41398469.4925
3 300 19711129 60.945738 78.974156 27.8866 60243033.1805
3 300 19720328 66.006688 45.356783 13.7053 70604656.8581
3 300 19720816 27.248446 79.432687 3.6710 82782984.4006
0 310 19680929 37.320075 48.955497 0.6192 -39644189.2468
0 310 19690723 41.882812 54.170645 9.8777 -13986736.4434
0 310 19710425 28.929667 64.548820 26.9699 41398468.5454
0 310 19711129 71.015094 61.732990 16.6823 60243105.1907
0 310 19720328 50.778318 71.552449 32.7732 70604649.5977
0 310 19720816 28.382956 75.742713 12.7695 82782955.1829
1 310 19680929 32.799717 85.264388 19.5632 -39644445.7784
1 310 19690723 21.965548 33.051238 3.0806 -13986713.5406
1 310 19710425 26.917624 54.312242 23.4659 41398016.6646
1 310 19711129 42.484364 75.724350 1.3636 60243065.6629
1 310 19720328 28.165986 68.461239 33.6131 70604555.3488
1 310 19720816 53.233013 71.705088 31.7189 82783064.2851
2 310 19680929 36.502444 45.815516 15.6780 -39644315.5395
2 310 19690723 43.406544 81.262498 8.4854 -13986882.0405
2 310 19710425 52.210098 69.216241 29.8868 41398448.1913
2 310 19711129 66.208707 9.110849 5.3321 60243012.0674
2 310 19720328 36.478639 73.502431 10.2589 70604546.3225
2 310 19720816 41.038975 67.478354 16.7902 82783103.2778
3 310 19680929 27.639112 69.010861 28.1901 -39644225.6184
3 310 19690723 39.022138 53.706885 16.2935 -13986742.3963
3 310 19710425 35.334085 57.046164 26.8217 41398469.4924
3 310 19711129 60.955621 78.975474 22.7608 60243017.5042
3 310 19720328 65.809384 46.411170 9.4361 70604538.4008
3 310 19720816 26.562652 79.674703 27.3689 82782834.2155
0 320 19680929 41.692650 51.870493 7.2750 -39644118.7410
0 320 19690723 42.457356 54.857311 23.9119 -13986704.0222
0 320 19710425 28.585228 64.070019 26.9699 41398469.3290
0 320 19711129 67.570985 65.025127 0.0165 60242941.3779
0 320 19720328 50.952322 71.751471 28.6259 70604639.6845
0 320 19720816 28.405083 75.388802 7.6370 82782981.8636
1 320 19680929 32.986887 85.456444 24.4099 -39644317.7921
1 320 19690723 22.038435 32.750904 0.4279 -13986822.0130
1 320 19710425 26.882457 54.271001 21.9330 41398307.0748
1 320 19711129 42.391580 75.352717 0.1950 60243074.4120
1 320 19720328 27.888848 68.505906 33.1527 70604271.0470
1 320 19720816 52.342581 74.467496 3.5024 82783045.5548
2 320 19680929 36.822334 45.662044 33.0822 -39644223.2523
2 320 19690723 43.168576 81.293143 14.6847 -13986856.9147
2 320 19710425 52.171033 68.955103 2.5094 41398310.8714
2 320 19711129 66.869118 8.067244 26.9830 60242735.0488
2 320 19720328 38.001576 73.634748 34.1026 70604435.5435
2 320 19720816 41.045343 67.441908 31.8951 82782961.9907
3 320 19680929 27.546759 68.459669 32.6073 -39644240.6491
3 320 19690723 38.725276 53.427802 29.9984 -13986677.7851
3 320 19710425 35.207540 57.271591 26.8217 41398469.4922
3 320 19711129 61.276451 79.510662 19.5053 60243235.0749
3 320 19720328 65.575037 46.537490 27.8580 70604835.0676
3 320 19720816 26.768416 80.431057 29.7507 82782926.8536
0 330 19680929 41.481628 51.640841 12.7241 -39644011.1132
